Date,Time,Lat,Long,Alt,DIN2,SSID,Throughput_Mbps,WIFI,INT,Registration
17/03/2026,01:16:41,44.88313,-63.51321,115.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:16:48,44.88314,-63.51321,115.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:16:55,44.88324,-63.5132,115.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:17:03,44.88337,-63.51309,115.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:17:10,44.88348,-63.51296,116.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:17:17,44.88364,-63.51277,116.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:17:24,44.88382,-63.51256,116.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:17:31,44.88398,-63.51237,117.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:17:38,44.88408,-63.51218,117.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:17:45,44.88407,-63.51195,117.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:17:52,44.88399,-63.51173,117.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:18:00,44.88389,-63.51152,117.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:18:07,44.88382,-63.51139,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:18:14,44.8838,-63.51133,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:18:21,44.8838,-63.51133,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:18:28,44.8838,-63.51133,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:18:35,44.8838,-63.51133,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:18:42,44.88378,-63.51133,117.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:18:49,44.88378,-63.51132,117.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:18:57,44.88378,-63.51132,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:19:04,44.88378,-63.51132,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:19:11,44.88378,-63.51132,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:19:18,44.88378,-63.51132,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:19:25,44.88378,-63.51132,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:19:32,44.88378,-63.51132,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:19:39,44.88378,-63.51132,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:19:47,44.88378,-63.51132,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:19:54,44.88378,-63.51133,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:20:01,44.88378,-63.51133,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:20:08,44.88379,-63.51133,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:20:15,44.88379,-63.51133,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:20:22,44.88379,-63.51133,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:20:29,44.88379,-63.51133,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:20:37,44.88379,-63.51133,117.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:20:44,44.88379,-63.51133,117.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:20:51,44.88379,-63.51133,117.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:20:58,44.88379,-63.51133,117.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:21:05,44.88378,-63.51133,117.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:21:12,44.88378,-63.51133,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:21:19,44.88378,-63.51133,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:21:27,44.88378,-63.51133,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:21:34,44.8838,-63.51133,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:21:41,44.88377,-63.5113,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:21:48,44.88368,-63.51112,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:21:55,44.88354,-63.51085,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:22:02,44.8834,-63.51057,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:22:09,44.88328,-63.51033,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:22:16,44.88313,-63.51014,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:22:25,44.88292,-63.51019,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:22:32,44.88289,-63.51022,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:22:39,44.88289,-63.51023,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:22:46,44.88289,-63.51023,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:22:53,44.88289,-63.51023,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:23:00,44.88289,-63.51024,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:23:07,44.88289,-63.51024,118.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:23:15,44.88254,-63.51059,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:23:22,44.88122,-63.51191,119.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:23:29,44.87898,-63.51413,120.0,1.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:23:42,44.87299,-63.5202,143.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:23:50,44.86876,-63.52475,198.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:23:58,44.86439,-63.52971,293.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:24:05,44.86079,-63.53397,431.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:24:12,44.8574,-63.53786,584.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:24:21,44.85312,-63.54213,753.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:24:29,44.84951,-63.54554,890.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:24:36,44.84631,-63.54789,998.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:24:44,44.842,-63.54765,1105.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:24:52,44.83757,-63.54497,1190.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:25:00,44.83314,-63.54036,1246.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:25:08,44.82882,-63.53386,1275.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:25:16,44.82508,-63.525,1307.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:25:24,44.82197,-63.51463,1356.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:25:32,44.81926,-63.50335,1405.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:25:41,44.81643,-63.48997,1466.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:25:49,44.81374,-63.47784,1528.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:25:57,44.81089,-63.46561,1595.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:26:06,44.80745,-63.45182,1675.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:26:13,44.80469,-63.44095,1730.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:26:21,44.80155,-63.42831,1791.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:26:30,44.79823,-63.41368,1872.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:26:38,44.79684,-63.39977,1970.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:26:46,44.7976,-63.38532,2066.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:26:54,44.80053,-63.37113,2171.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:27:02,44.80513,-63.35772,2274.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:27:10,44.81087,-63.34516,2370.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:27:18,44.81729,-63.33318,2460.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:27:26,44.82405,-63.32151,2552.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:27:34,44.83093,-63.31004,2649.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:27:42,44.83782,-63.29867,2738.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:27:49,44.84383,-63.28871,2814.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:27:57,44.85056,-63.2772,2906.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:28:04,44.8563,-63.267,2988.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:28:12,44.86269,-63.25522,3082.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:28:20,44.86888,-63.24333,3177.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:28:28,44.87492,-63.23141,3275.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:28:35,44.88012,-63.221,3359.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:28:43,44.88601,-63.20914,3452.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:28:52,44.89256,-63.19585,3552.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:29:00,44.89835,-63.18409,3639.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:29:07,44.90341,-63.17385,3712.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:29:15,44.90915,-63.16219,3796.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:29:22,44.91415,-63.15204,3872.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:29:30,44.91984,-63.14048,3953.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:29:38,44.92551,-63.12896,4033.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:29:46,44.93116,-63.11749,4113.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:29:54,44.9368,-63.10605,4188.0,0.0,SKT-4016,,1.0,1.0,GYYR
17/03/2026,01:30:02,44.94246,-63.09463,4255.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:30:10,44.9482,-63.08301,4294.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:30:18,44.95397,-63.07117,4341.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:30:26,44.95979,-63.05917,4392.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:30:34,44.96566,-63.04707,4446.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:30:42,44.9716,-63.0349,4503.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:30:51,44.97835,-63.02113,4565.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:30:59,44.98441,-63.0088,4618.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:31:07,44.99051,-62.99638,4671.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:31:15,44.99662,-62.98388,4725.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:31:23,45.00275,-62.97132,4778.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:31:31,45.00894,-62.95872,4830.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:31:39,45.01516,-62.94608,4882.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:31:48,45.02216,-62.93179,4944.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:31:56,45.02839,-62.91906,4998.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:32:04,45.03463,-62.9063,5051.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:32:12,45.04089,-62.89353,5107.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:32:20,45.04715,-62.88075,5165.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:32:28,45.0534,-62.86795,5225.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:32:37,45.06042,-62.85354,5291.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:32:45,45.06665,-62.84072,5345.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:32:53,45.07287,-62.8279,5396.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:33:01,45.0791,-62.81507,5445.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:33:09,45.08533,-62.80225,5494.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:33:17,45.09159,-62.7894,5543.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:33:25,45.09787,-62.77651,5593.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:33:34,45.10495,-62.76198,5650.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:33:42,45.11126,-62.74904,5700.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:33:50,45.11757,-62.73609,5750.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:33:58,45.1239,-62.72313,5799.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:34:06,45.13021,-62.71013,5848.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:34:14,45.13654,-62.69712,5896.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:34:22,45.14288,-62.68411,5945.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:34:30,45.14924,-62.67109,5988.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:34:38,45.15559,-62.65802,6032.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:34:46,45.16193,-62.64491,6077.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:34:54,45.1683,-62.63177,6123.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:35:03,45.17552,-62.61693,6165.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:35:11,45.18196,-62.60366,6204.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:35:19,45.18843,-62.59031,6243.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:35:27,45.19492,-62.5769,6284.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:35:35,45.20142,-62.56346,6330.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:35:43,45.20794,-62.54998,6376.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:35:51,45.21449,-62.53646,6416.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:35:59,45.22105,-62.52291,6454.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:36:07,45.22762,-62.50933,6492.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:36:15,45.23421,-62.4957,6527.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:36:24,45.24166,-62.48029,6562.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:36:32,45.24829,-62.46652,6594.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:36:40,45.25494,-62.4527,6629.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:36:48,45.26159,-62.43883,6667.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:36:56,45.26825,-62.42494,6708.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:37:04,45.27492,-62.41105,6750.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:37:12,45.2816,-62.39714,6787.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:37:20,45.28828,-62.38321,6824.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:37:28,45.29497,-62.36927,6860.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:37:36,45.30166,-62.3553,6900.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:37:44,45.30836,-62.34135,6942.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:37:53,45.31593,-62.32566,6984.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:38:01,45.32267,-62.31171,7020.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:38:09,45.3294,-62.29775,7056.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:38:17,45.33612,-62.28377,7091.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:38:25,45.34284,-62.26978,7124.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:38:33,45.34954,-62.25578,7158.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:38:41,45.35622,-62.24178,7197.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:38:49,45.36289,-62.22779,7236.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:38:58,45.37041,-62.21211,7278.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:39:06,45.37713,-62.19819,7311.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:39:14,45.38387,-62.18422,7341.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:39:22,45.39062,-62.17018,7370.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:39:30,45.39735,-62.15607,7399.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:39:38,45.40409,-62.14194,7426.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:39:46,45.41085,-62.12779,7451.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:39:54,45.41761,-62.11359,7480.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:40:02,45.42434,-62.09937,7514.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:40:10,45.43108,-62.08517,7547.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:40:18,45.43782,-62.07098,7581.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:40:27,45.4454,-62.05502,7620.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:40:35,45.45214,-62.04083,7652.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:40:43,45.45887,-62.02665,7683.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:40:51,45.4656,-62.01246,7715.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:40:59,45.47234,-61.99828,7745.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:41:07,45.47906,-61.98409,7774.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:41:15,45.48579,-61.96992,7805.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:41:23,45.49253,-61.95572,7819.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:41:31,45.49934,-61.94139,7825.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:41:39,45.50624,-61.92694,7829.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:41:48,45.5141,-61.91057,7831.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:41:56,45.52113,-61.89591,7832.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:42:04,45.5282,-61.88113,7833.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:42:12,45.53529,-61.86625,7834.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:42:20,45.5424,-61.85128,7835.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:42:28,45.54952,-61.83624,7836.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:42:36,45.55668,-61.82111,7838.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:42:44,45.5639,-61.80589,7838.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:42:53,45.57208,-61.78864,7840.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:43:01,45.57941,-61.77321,7839.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:43:09,45.58676,-61.75771,7840.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:43:17,45.59411,-61.74215,7842.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:43:25,45.60147,-61.72656,7844.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:43:33,45.60885,-61.7109,7845.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:43:41,45.61626,-61.69517,7845.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:43:49,45.6237,-61.67936,7844.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:43:57,45.63116,-61.66345,7843.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:44:05,45.63865,-61.64748,7843.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:44:14,45.64713,-61.62942,7842.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:44:22,45.65469,-61.6133,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:44:30,45.66228,-61.59711,7840.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:44:38,45.66988,-61.58089,7840.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:44:46,45.67751,-61.56461,7839.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:44:54,45.68514,-61.5483,7839.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:45:02,45.69279,-61.53195,7838.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:45:10,45.70043,-61.51561,7839.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:45:18,45.70808,-61.49925,7838.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:45:26,45.71575,-61.48292,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:45:34,45.72343,-61.46657,7838.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:45:42,45.7311,-61.4502,7838.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:45:51,45.73969,-61.43178,7838.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:45:59,45.74735,-61.41538,7837.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:46:07,45.75504,-61.39895,7838.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:46:15,45.76269,-61.3824,7838.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:46:23,45.77037,-61.36583,7839.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:46:31,45.77813,-61.34926,7839.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:46:39,45.78585,-61.3326,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:46:47,45.79359,-61.31589,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:46:55,45.80137,-61.29918,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:47:03,45.80918,-61.28241,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:47:12,45.81796,-61.26344,7840.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:47:20,45.82576,-61.24653,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:47:28,45.83359,-61.22959,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:47:36,45.84143,-61.21261,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:47:44,45.84926,-61.1956,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:47:52,45.85708,-61.17858,7840.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:48:00,45.86491,-61.16156,7840.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:48:08,45.87278,-61.14457,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:48:16,45.88066,-61.12757,7839.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:48:24,45.88853,-61.11053,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:48:32,45.89641,-61.09344,7840.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:48:41,45.90525,-61.07421,7842.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:48:49,45.91311,-61.05708,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:48:57,45.92095,-61.03994,7843.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:49:05,45.9288,-61.02281,7842.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:49:13,45.93668,-61.00569,7843.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:49:21,45.94457,-60.98853,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:49:29,45.95247,-60.97131,7840.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:49:37,45.96036,-60.95405,7840.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:49:45,45.96825,-60.93678,7840.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:49:53,45.97616,-60.91947,7841.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:50:02,45.98508,-60.89995,7839.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:50:10,45.99305,-60.88258,7839.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:50:18,46.00103,-60.86523,7838.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:50:26,46.00896,-60.84782,7839.0,0.0,SKT-4016,,1.0,0.0,GYYR
17/03/2026,01:50:34,46.01683,-60.83038,7838.0,0.0,SKT-4016,,1.0,0.0,GYYR
